carat,cut,color,clarity,depth,table,price,x,y,z
0.7,2,3,1,63.30935251798561,57.0,1814,5.61,5.51,3.52
0.72,3,0,3,62.56590509666081,58.0,1814,5.72,5.66,3.56
0.47,4,3,7,62.13786213786213,54.0,1814,4.99,5.02,3.11
0.7,0,1,3,66.12170753860126,56.0,1814,5.53,5.48,3.64
0.56,4,4,3,62.06244087038788,57.0,1814,5.29,5.28,3.28
0.56,4,4,3,61.639962299717254,55.0,1814,5.32,5.29,3.27
0.56,3,2,5,59.79760809567617,57.0,1814,5.48,5.39,3.25
0.56,4,4,3,62.61859582542695,55.0,1814,5.29,5.25,3.3
0.6,3,6,2,61.48215919487649,52.0,1814,5.5,5.43,3.36
0.56,4,4,3,61.25116713352007,54.0,1814,5.37,5.34,3.28
0.56,4,6,2,61.220657276995304,56.0,1814,5.34,5.31,3.26
0.56,4,6,2,61.40845070422536,57.0,1814,5.34,5.31,3.27
0.56,4,6,2,60.543580131209,57.0,1814,5.36,5.31,3.23
0.56,3,6,2,59.888059701492544,60.0,1814,5.39,5.33,3.21
0.56,3,6,2,60.5607476635514,59.0,1814,5.36,5.34,3.24
0.56,4,6,2,62.3229461756374,56.0,1814,5.33,5.26,3.3
0.56,3,6,2,61.886792452830186,58.0,1814,5.33,5.27,3.28
0.56,3,6,2,60.754716981132084,60.0,1814,5.31,5.29,3.22
0.56,3,6,2,61.393596986817315,58.0,1814,5.33,5.29,3.26
0.56,4,6,2,62.476190476190474,56.0,1814,5.26,5.24,3.28
0.54,4,2,6,61.18546845124283,57.0,1814,5.25,5.21,3.2
0.72,2,1,1,63.09314586994728,62.0,1814,5.71,5.67,3.59
0.72,2,0,3,63.29555361813427,60.0,1814,5.77,5.7,3.63
0.56,0,4,3,56.958525345622114,67.0,1814,5.49,5.36,3.09
0.5,3,4,5,60.58252427184466,58.0,1814,5.2,5.1,3.12
0.65,2,4,2,60.03584229390682,63.0,1814,5.62,5.54,3.35
0.54,4,4,4,60.86956521739132,56.0,1814,5.31,5.27,3.22
0.7,3,3,1,59.00514579759862,60.0,1814,5.84,5.82,3.44
0.57,4,3,4,61.56716417910448,55.0,1815,5.34,5.38,3.3
0.57,4,3,4,60.61167747914736,57.0,1815,5.38,5.41,3.27
0.7,4,0,2,61.99649737302977,55.0,1815,5.69,5.73,3.54
0.7,4,0,2,62.129144851657934,54.0,1815,5.72,5.74,3.56
0.52,4,3,4,62.37816764132553,56.0,1815,5.15,5.11,3.2
0.52,2,3,4,63.271302644466196,55.0,1815,5.12,5.09,3.23
0.52,3,3,4,61.65703275529866,56.0,1815,5.21,5.17,3.2
0.52,4,3,4,61.84971098265897,55.0,1815,5.21,5.17,3.21
0.52,4,3,4,61.12185686653772,55.0,1815,5.19,5.15,3.16
0.52,3,3,4,61.06280193236714,58.0,1815,5.19,5.16,3.16
0.52,4,3,4,60.88631984585743,55.0,1815,5.22,5.16,3.16
0.52,4,3,4,62.706913339824744,57.0,1815,5.15,5.12,3.22
0.52,3,3,4,62.39067055393587,59.0,1815,5.16,5.13,3.21
0.52,3,3,4,61.240310077519375,60.0,1815,5.19,5.13,3.16
0.52,4,3,4,62.33009708737863,55.0,1815,5.16,5.14,3.21
0.52,4,3,4,62.71844660194175,56.0,1815,5.16,5.14,3.23
0.52,3,3,4,62.61040235525024,59.0,1815,5.11,5.08,3.19
0.52,3,3,4,62.365591397849464,60.0,1815,5.12,5.11,3.19
0.52,4,5,3,61.12702960840498,55.0,1815,5.27,5.2,3.2
0.52,4,5,3,60.91954022988505,57.0,1815,5.23,5.21,3.18
0.52,4,5,3,59.50570342205324,57.0,1815,5.27,5.25,3.13
0.52,4,5,3,61.078998073217726,57.0,1815,5.2,5.18,3.17
0.52,3,5,3,60.308285163776496,60.0,1815,5.21,5.17,3.13
0.52,3,5,3,60.69364161849712,58.0,1815,5.21,5.17,3.15
0.52,4,5,3,61.77606177606179,55.0,1815,5.19,5.17,3.2
0.52,3,5,3,60.9450337512054,57.0,1815,5.2,5.17,3.16
0.52,4,5,3,61.95546950629236,55.0,1815,5.19,5.14,3.2
0.52,3,5,3,62.53630203291384,56.0,1815,5.18,5.15,3.23
0.52,4,5,3,61.716489874638384,55.0,1815,5.21,5.16,3.2
0.52,4,5,3,61.21270452358036,56.0,1815,5.23,5.16,3.18
0.52,4,5,3,61.867704280155635,56.0,1815,5.16,5.12,3.18
0.52,3,5,3,62.31742940603701,57.0,1815,5.17,5.1,3.2
0.52,4,5,3,62.183235867446385,56.0,1815,5.15,5.11,3.19
0.52,4,5,3,62.57309941520468,57.0,1815,5.17,5.09,3.21
0.62,2,3,3,63.21626617375231,55.0,1815,5.42,5.4,3.42
0.3,4,2,4,62.51468860164513,56.0,526,4.24,4.27,2.66
0.3,4,3,3,62.54375729288215,53.0,526,4.27,4.3,2.68
0.3,2,1,5,61.86046511627906,61.0,526,4.28,4.32,2.66
0.3,3,5,2,59.477866061293994,58.0,526,4.39,4.42,2.62
0.3,3,3,3,61.55632984901278,60.0,526,4.28,4.33,2.65
0.3,2,2,4,60.372960372960385,61.0,526,4.27,4.31,2.59
0.3,3,1,4,61.98830409356725,59.0,527,4.31,4.24,2.65
0.35,2,1,3,62.45847176079733,54.0,527,4.5,4.53,2.82
0.27,4,2,5,62.18487394957983,56.0,527,4.15,4.18,2.59
0.27,4,3,4,62.2754491017964,53.0,527,4.16,4.19,2.6
0.36,3,0,2,61.622807017543856,60.0,527,4.58,4.54,2.81
0.37,0,4,2,65.33333333333333,56.0,527,4.53,4.47,2.94
0.32,1,4,2,61.73120728929384,60.1,528,4.38,4.4,2.71
0.32,4,5,2,63.2183908045977,55.0,528,4.37,4.33,2.75
0.37,1,2,2,63.95604395604395,55.0,528,4.53,4.57,2.91
0.33,2,0,7,60.88888888888889,54.0,529,4.47,4.53,2.74
0.3,4,1,5,61.80555555555555,56.0,529,4.31,4.33,2.67
0.32,4,2,3,61.73120728929384,57.0,529,4.38,4.4,2.71
0.32,4,1,4,61.76470588235294,55.6,529,4.41,4.43,2.73
0.32,4,1,4,61.293984108967095,55.3,529,4.39,4.42,2.7
0.32,4,1,4,60.79096045197739,56.7,529,4.41,4.44,2.69
0.28,3,5,2,60.141509433962256,58.0,529,4.26,4.22,2.55
0.38,1,1,2,63.695652173913054,57.0,529,4.63,4.57,2.93
0.32,3,6,1,62.456946039035586,58.0,530,4.38,4.33,2.72
0.23,2,4,5,59.64912280701754,57.0,530,3.98,4.0,2.38
0.23,2,4,5,59.305210918114156,57.0,530,4.01,4.05,2.39
0.23,2,4,5,60.349127182044896,58.0,530,3.99,4.03,2.42
0.23,2,4,5,61.209068010075576,58.0,530,3.96,3.98,2.43
0.23,2,4,5,59.653465346534674,58.0,530,4.02,4.06,2.41
0.23,2,4,5,61.97183098591549,58.0,530,3.89,3.92,2.42
0.57,3,4,4,61.33828996282528,54.0,1815,5.41,5.35,3.3
0.55,3,6,2,61.90935390549662,60.0,1815,5.23,5.14,3.21
0.55,4,3,4,60.97560975609756,56.0,1815,5.34,5.32,3.25
0.59,4,6,2,60.97337006427915,57.0,1816,5.43,5.46,3.32
0.59,4,6,2,61.83844011142061,56.0,1816,5.37,5.4,3.33
0.59,2,6,2,62.27988878591289,54.0,1816,5.38,5.41,3.36
0.71,1,3,1,63.73429084380609,58.0,1816,5.6,5.54,3.55
0.46,4,5,6,62.626262626262644,53.0,1816,4.93,4.97,3.1
0.55,4,5,3,62.04933586337762,55.0,1816,5.26,5.28,3.27
0.57,1,3,3,58.2020389249305,66.0,1816,5.34,5.45,3.14
0.71,1,5,1,64.12754650132861,56.0,1816,5.68,5.61,3.62
0.64,3,4,2,61.22082585278277,58.0,1816,5.6,5.54,3.41
0.57,2,3,4,60.7970342910102,55.0,1817,5.36,5.43,3.28
0.7,2,0,2,60.24518388791593,61.0,1817,5.69,5.73,3.44
0.54,2,6,3,61.700095510983765,55.0,1817,5.21,5.26,3.23
0.54,4,6,3,61.891117478510026,55.0,1817,5.23,5.24,3.24
0.7,3,2,1,61.0726643598616,58.0,1817,5.72,5.84,3.53
0.7,4,2,1,61.09660574412532,57.0,1817,5.73,5.76,3.51
0.45,4,5,5,61.56941649899396,56.0,1817,4.96,4.98,3.06
0.62,2,1,4,61.83136899365367,55.0,1818,5.5,5.53,3.41
0.53,4,3,5,60.3988603988604,56.0,1818,5.29,5.24,3.18
0.53,4,3,5,62.5,54.0,1818,5.19,5.21,3.25
0.53,4,3,5,62.60869565217391,56.0,1818,5.16,5.19,3.24
0.31,4,4,7,61.16838487972508,57.0,1818,4.35,4.38,2.67
0.53,4,4,4,60.36294173829992,57.0,1818,5.25,5.22,3.16
0.51,3,6,3,61.88166828322017,58.0,1818,5.19,5.12,3.19
0.71,1,4,1,64.05693950177937,58.0,1818,5.65,5.59,3.6
0.75,1,3,1,63.580786026200876,58.0,1819,5.75,5.7,3.64
0.56,4,5,3,61.90028222013171,55.0,1819,5.29,5.34,3.29
0.56,4,5,3,60.91846298031866,56.0,1819,5.32,5.35,3.25
0.56,4,5,3,61.494796594134336,57.0,1819,5.27,5.3,3.25
0.56,2,3,4,60.54872280037843,59.0,1819,5.26,5.31,3.2
0.6,3,5,3,62.74509803921568,58.0,1819,5.34,5.37,3.36
0.56,2,5,3,61.756373937677054,56.0,1819,5.28,5.31,3.27
0.56,4,5,3,60.657276995305175,57.0,1819,5.31,5.34,3.23
0.56,2,5,3,61.93181818181819,55.0,1819,5.25,5.31,3.27
0.56,4,5,3,61.71213546566322,54.0,1819,5.28,5.35,3.28
0.56,4,3,4,62.19281663516069,55.0,1819,5.27,5.31,3.29
0.56,3,3,4,62.3574144486692,58.0,1819,5.22,5.3,3.28
0.56,4,5,3,62.55924170616113,57.0,1819,5.26,5.29,3.3
0.56,3,3,4,61.17424242424243,60.0,1819,5.26,5.3,3.23
0.56,3,5,3,61.82846371347785,59.0,1819,5.27,5.34,3.28
0.56,2,5,3,62.06244087038788,57.0,1819,5.27,5.3,3.28
0.56,4,5,3,61.9452313503305,56.0,1819,5.27,5.32,3.28
0.56,4,3,4,60.61739943872778,56.0,1819,5.33,5.36,3.24
0.56,2,5,3,61.37865911237016,61.0,1819,5.28,5.31,3.25
0.52,3,5,4,61.67315175097276,58.0,1819,5.17,5.11,3.17
0.56,4,2,6,62.13408876298395,54.0,1819,5.28,5.31,3.29
0.54,4,4,4,62.500000000000014,56.0,1819,5.18,5.22,3.25
0.57,4,5,3,61.56716417910448,56.0,1819,5.38,5.34,3.3
0.57,4,5,3,60.837209302325576,56.0,1819,5.4,5.35,3.27
0.57,4,5,3,60.408921933085495,57.0,1819,5.4,5.36,3.25
0.55,3,4,3,61.66982922201139,56.0,1819,5.29,5.25,3.25
0.55,4,4,3,61.74242424242424,56.0,1819,5.3,5.26,3.26
0.55,4,4,3,61.116367076631974,57.0,1819,5.3,5.27,3.23
0.55,4,4,3,61.05860113421551,56.0,1819,5.31,5.27,3.23
0.55,4,4,3,61.72839506172839,57.0,1819,5.29,5.24,3.25
0.55,4,6,2,60.62322946175638,56.0,1819,5.32,5.27,3.21
0.55,3,6,2,60.9848484848485,58.0,1819,5.29,5.27,3.22
0.55,3,6,2,60.72106261859583,58.0,1819,5.3,5.24,3.2
0.55,3,6,2,61.15859449192782,58.0,1819,5.29,5.24,3.22
0.67,3,6,1,62.93333333333333,56.0,1819,5.65,5.6,3.54
0.57,3,3,4,60.24096385542169,57.0,1819,5.42,5.37,3.25
0.57,3,3,4,61.02325581395348,57.0,1819,5.4,5.35,3.28
0.5,3,6,3,59.74534769833496,57.0,1819,5.13,5.08,3.05
0.5,2,6,3,63.31360946745561,57.0,1819,5.08,5.06,3.21
0.5,4,6,3,62.91913214990138,54.0,1819,5.09,5.05,3.19
0.6,4,2,4,61.552680221811464,56.0,1820,5.4,5.42,3.33
0.59,4,6,2,62.51162790697674,55.0,1820,5.35,5.4,3.36
0.54,4,4,3,61.116367076631974,57.0,1820,5.3,5.27,3.23
0.53,2,4,4,61.47934678194045,59.0,1821,5.19,5.22,3.2
0.68,2,5,1,63.11111111111111,54.5,1821,5.61,5.64,3.55
0.71,3,1,1,60.34782608695652,58.0,1821,5.72,5.78,3.47
0.71,2,0,3,62.78659611992945,61.0,1821,5.63,5.71,3.56
0.63,4,3,3,62.591240875912405,55.0,1821,5.5,5.46,3.43
0.61,4,3,3,61.496350364963504,55.7,1821,5.43,5.53,3.37
0.61,1,2,5,60.25641025641024,60.5,1821,5.44,5.48,3.29
0.61,1,3,3,61.11111111111111,62.8,1821,5.38,5.42,3.3
0.61,1,3,3,59.508644222020024,61.5,1821,5.47,5.52,3.27
0.59,4,6,2,61.239592969472724,56.0,1821,5.43,5.38,3.31
0.59,1,6,2,63.73008434864105,56.0,1821,5.35,5.32,3.4
0.52,2,5,4,63.261296660117885,58.0,1822,5.07,5.11,3.22
0.52,2,5,4,62.63414634146341,56.0,1822,5.11,5.14,3.21
0.52,4,6,3,61.83574879227053,55.0,1822,5.16,5.19,3.2
0.52,4,6,3,61.642512077294676,55.0,1822,5.15,5.2,3.19
0.52,4,6,3,61.702127659574465,56.0,1822,5.16,5.18,3.19
0.52,4,6,3,62.63414634146341,56.0,1822,5.11,5.14,3.21
0.52,4,6,3,62.34269119070668,54.0,1822,5.14,5.19,3.22
0.52,4,6,3,61.25603864734298,56.0,1822,5.15,5.2,3.17
0.52,4,6,3,61.50870406189556,56.0,1822,5.15,5.19,3.18
0.52,4,6,3,62.19630709426629,56.0,1822,5.13,5.16,3.2
0.52,4,6,3,61.88166828322018,57.0,1822,5.14,5.17,3.19
0.52,4,6,3,62.31742940603701,56.0,1822,5.11,5.16,3.2
0.52,3,6,3,61.196911196911195,58.0,1822,5.16,5.2,3.17
0.52,2,6,3,60.55396370582618,56.0,1822,5.22,5.25,3.17
0.52,4,6,3,61.82170542635659,56.0,1822,5.15,5.17,3.19
0.52,4,6,3,61.77606177606179,57.0,1822,5.16,5.2,3.2
0.52,4,6,3,62.57309941520468,55.0,1822,5.12,5.14,3.21
0.52,4,6,3,62.65761396702232,53.0,1822,5.14,5.17,3.23
0.56,4,3,4,62.00378071833648,56.0,1822,5.28,5.3,3.28
0.69,4,2,2,62.111801242236034,57.0,1822,5.65,5.62,3.5
0.69,3,2,2,62.82165039929015,58.0,1822,5.65,5.62,3.54
0.54,4,5,4,62.57197696737043,55.0,1823,5.22,5.2,3.26
0.62,3,3,3,62.16955332725617,55.0,1823,5.51,5.46,3.41
0.56,4,3,4,60.29684601113172,57.0,1824,5.37,5.41,3.25
0.7,1,0,1,58.671268334771355,58.0,1824,5.74,5.85,3.4
0.7,1,0,1,61.17440841367222,64.0,1824,5.68,5.73,3.49
0.73,3,2,1,60.517241379310335,57.0,1824,5.84,5.76,3.51
0.4,4,5,6,61.28016789087093,56.0,1824,4.78,4.75,2.92
0.4,4,5,6,61.684210526315795,55.0,1824,4.76,4.74,2.93
0.51,4,3,5,62.549019607843135,59.0,1825,5.08,5.12,3.19
0.53,4,6,3,61.026615969581755,56.0,1825,5.28,5.24,3.21
0.52,4,5,3,62.19630709426629,54.0,1825,5.13,5.16,3.2
0.54,4,5,3,61.142857142857146,57.0,1825,5.24,5.26,3.21
0.53,3,6,3,59.90521327014218,58.0,1825,5.29,5.26,3.16
0.53,2,6,3,63.44294003868471,55.0,1825,5.23,5.11,3.28
0.71,3,2,1,61.47110332749561,60.0,1826,5.72,5.7,3.51
0.57,2,5,3,59.523809523809526,56.0,1826,5.45,5.47,3.25
0.71,0,0,3,64.41281138790038,56.0,1826,5.64,5.6,3.62
0.51,4,6,4,60.71085494716619,57.0,1826,5.18,5.23,3.16
0.7,4,0,1,61.60635481023831,57.0,1826,5.68,5.65,3.49
0.53,2,3,5,61.9961612284069,54.0,1827,5.19,5.23,3.23
0.51,4,3,5,62.23091976516635,56.0,1827,5.09,5.13,3.18
0.51,4,3,5,61.59844054580898,56.0,1827,5.12,5.14,3.16
0.61,3,2,5,62.41920590951061,59.0,1827,5.4,5.43,3.38
0.43,4,5,6,61.04830421377184,57.0,1827,4.85,4.88,2.97
0.7,3,0,2,62.99911268855368,56.0,1827,5.66,5.61,3.55
0.53,4,5,4,60.91954022988505,57.0,1827,5.25,5.19,3.18
0.75,0,0,2,55.06535947712419,66.0,1827,6.2,6.04,3.37
0.65,3,5,1,62.556663644605614,59.0,1827,5.54,5.49,3.45
0.7,3,0,2,61.32404181184668,59.0,1827,5.75,5.73,3.52
0.87,4,3,0,61.50041220115416,57.0,1827,6.09,6.04,3.73
0.65,2,1,5,61.20612061206121,59.3,1828,5.52,5.59,3.4
0.65,2,3,2,61.91335740072203,58.0,1828,5.5,5.58,3.43
0.61,2,6,2,58.49731663685153,58.0,1828,5.54,5.64,3.27
0.79,2,0,2,58.803986710963464,62.0,1828,6.01,6.03,3.54
0.59,4,4,3,61.01382488479262,56.0,1828,5.41,5.44,3.31
0.62,4,2,4,61.83136899365367,54.0,1828,5.5,5.53,3.41
0.65,1,3,2,59.55947136563877,60.3,1828,5.64,5.71,3.38
0.52,3,6,3,59.407831900668576,61.0,1828,5.24,5.23,3.11
0.52,2,6,3,63.41463414634146,56.0,1828,5.16,5.09,3.25
0.52,2,6,3,63.46718903036239,57.0,1828,5.13,5.08,3.24
0.86,3,1,0,62.60296540362438,56.0,1828,6.11,6.03,3.8
0.71,0,2,2,65.88021778584393,57.0,1828,5.54,5.48,3.63
0.7,0,5,1,70.55555555555554,56.0,1828,5.45,5.35,3.81
0.65,3,5,2,60.54054054054053,59.0,1828,5.61,5.49,3.36
0.52,2,6,4,62.51217137293087,57.0,1829,5.11,5.16,3.21
0.61,2,5,2,62.0752984389348,55.0,1829,5.43,5.46,3.38
0.54,4,3,5,61.59695817490495,55.0,1829,5.22,5.3,3.24
0.52,4,3,6,62.01550387596899,56.0,1829,5.15,5.17,3.2
0.58,4,6,2,61.09563602599815,57.0,1829,5.41,5.36,3.29
0.53,2,5,4,61.90935390549662,59.0,1830,5.16,5.21,3.21
0.7,2,2,2,62.61022927689594,57.0,1830,5.64,5.7,3.55
0.53,4,4,4,61.18546845124283,56.0,1830,5.22,5.24,3.2
0.6,3,5,2,61.92236598890942,58.0,1830,5.43,5.39,3.35
0.6,4,5,2,61.46788990825689,56.0,1830,5.51,5.39,3.35
0.58,4,3,4,60.147601476014756,55.0,1830,5.44,5.4,3.26
0.51,3,5,4,61.853658536585364,58.0,1831,5.1,5.15,3.17
0.51,3,5,4,61.29970902036859,58.0,1831,5.14,5.17,3.16
0.51,1,6,3,58.00947867298578,60.0,1831,5.26,5.29,3.06
0.64,4,2,3,62.14995483288166,54.0,1831,5.52,5.55,3.44
0.72,4,0,2,62.6970227670753,56.0,1832,5.67,5.75,3.58
0.53,4,4,4,62.367661212704526,57.0,1832,5.18,5.21,3.24
0.7,4,0,1,60.801393728223,57.0,1832,5.72,5.76,3.49
0.66,1,2,4,59.75177304964539,60.3,1832,5.61,5.67,3.37
0.51,4,6,3,60.98741529525653,57.0,1832,5.18,5.15,3.15
0.53,4,4,3,61.68582375478927,57.0,1832,5.23,5.21,3.22
0.71,0,2,3,62.111801242236034,70.0,1832,5.67,5.6,3.5
0.72,4,0,4,62.30366492146596,55.0,1832,5.77,5.69,3.57
0.55,3,4,4,60.320452403393034,58.0,1832,5.32,5.29,3.2
0.62,2,4,3,59.47416137805983,63.0,1832,5.54,5.49,3.28
0.52,2,3,5,59.866539561487144,56.0,1833,5.22,5.27,3.14
0.52,2,3,5,63.19921491658488,57.0,1833,5.08,5.11,3.22
0.52,4,3,5,62.13592233009708,56.0,1833,5.14,5.16,3.2
0.45,4,4,6,61.803444782168185,55.0,1833,4.92,4.95,3.05
0.55,4,3,3,61.13207547169812,57.0,1833,5.29,5.31,3.24
0.55,4,3,3,61.220657276995304,55.0,1833,5.3,5.35,3.26
0.76,4,0,1,61.53846153846154,54.0,1833,5.9,5.93,3.64
0.47,3,5,5,60.49751243781094,58.0,1833,5.05,5.0,3.04
0.51,3,3,4,59.63566634707574,58.0,1833,5.22,5.21,3.11
0.59,4,2,5,61.781076066790355,56.0,1834,5.37,5.41,3.33
0.59,4,4,3,60.67827681026581,56.0,1834,5.43,5.48,3.31
0.46,4,5,4,61.70854271356784,56.0,1834,4.95,5.0,3.07
0.46,4,5,4,61.75580221997981,55.0,1834,4.94,4.97,3.06
0.46,4,5,4,60.31746031746032,56.0,1834,5.02,5.06,3.04
0.52,4,6,4,60.88631984585743,56.0,1835,5.21,5.17,3.16
0.52,4,3,5,62.062256809338514,57.0,1835,5.13,5.15,3.19
0.52,3,3,5,61.00386100386102,58.0,1835,5.21,5.15,3.16
0.59,4,6,2,61.56682027649768,57.0,1835,5.44,5.41,3.34
0.59,3,6,2,62.80373831775701,57.0,1835,5.38,5.32,3.36
0.7,2,0,2,58.36177474402731,62.0,1836,5.85,5.87,3.42
0.5,4,3,5,62.733529990167156,55.0,1836,5.07,5.1,3.19
0.54,3,1,7,58.834586466165405,61.0,1836,5.35,5.29,3.13
0.51,4,4,4,62.48775710088148,55.0,1836,5.13,5.08,3.19
0.51,4,4,4,61.867704280155635,56.0,1836,5.17,5.11,3.18
0.51,4,4,4,62.062256809338514,56.0,1836,5.15,5.13,3.19
0.51,4,4,4,61.68768186226965,54.0,1836,5.17,5.14,3.18
0.51,3,4,4,61.37463697967086,58.0,1836,5.18,5.15,3.17
0.6,2,5,2,63.177570093457945,56.0,1836,5.38,5.32,3.38
0.51,4,4,4,61.25603864734298,54.0,1836,5.23,5.12,3.17
0.51,3,4,4,60.91954022988506,57.0,1836,5.27,5.17,3.18
0.54,4,4,3,61.936720997123686,56.0,1836,5.22,5.21,3.23
0.51,4,2,6,61.53846153846154,57.0,1837,5.12,5.15,3.16
0.57,4,3,4,62.23055295220243,53.7,1837,5.32,5.35,3.32
0.56,4,3,4,60.74766355140188,55.0,1837,5.34,5.36,3.25
0.57,4,3,4,62.21804511278195,54.0,1837,5.31,5.33,3.31
0.59,3,1,6,62.78195488721804,58.0,1837,5.34,5.3,3.34
0.54,4,4,3,63.07692307692309,57.0,1837,5.22,5.18,3.28
0.54,4,4,3,64.20950533462657,54.0,1837,5.19,5.12,3.31
0.51,3,5,4,62.31742940603701,56.0,1837,5.14,5.13,3.2
0.5,3,4,2,62.365591397849464,57.0,1838,5.13,5.1,3.19
0.55,2,3,6,60.85308056872037,58.0,1838,5.25,5.3,3.21
0.46,2,4,6,62.29838709677418,56.0,1838,4.94,4.98,3.09
0.59,2,5,3,59.908675799086765,56.0,1838,5.46,5.49,3.28
0.51,2,6,4,63.054187192118235,58.0,1838,5.05,5.1,3.2
0.5,3,3,5,59.63213939980639,60.0,1838,5.15,5.18,3.08
0.5,3,3,5,60.920666013712044,59.0,1838,5.09,5.12,3.11
0.5,4,3,5,61.19257086999021,56.0,1838,5.1,5.13,3.13
0.5,2,3,5,60.9375,61.0,1838,5.11,5.13,3.12
0.5,4,3,5,61.3880742913001,57.0,1838,5.1,5.13,3.14
0.5,3,3,5,61.58357771260997,60.0,1838,5.1,5.13,3.15
0.5,4,3,5,60.505836575875485,55.0,1838,5.13,5.15,3.11
0.5,2,3,5,62.857142857142854,57.0,1838,5.04,5.11,3.19
0.5,2,3,5,62.81156530408772,57.0,1838,4.99,5.04,3.15
0.5,4,3,5,62.1301775147929,55.0,1838,5.05,5.09,3.15
0.5,4,3,5,62.327416173570015,56.0,1838,5.05,5.09,3.16
0.5,2,3,5,60.742187500000014,57.0,1838,5.1,5.14,3.11
0.5,4,3,5,62.03522504892368,56.0,1838,5.09,5.13,3.17
0.64,1,6,2,57.692307692307686,57.0,1838,5.69,5.75,3.3
0.59,4,1,6,62.209842154131856,55.0,1838,5.38,5.39,3.35
0.59,4,5,3,62.19739292364991,58.0,1838,5.35,5.39,3.34
0.5,4,2,6,60.58252427184466,55.0,1838,5.17,5.13,3.12
0.5,2,2,6,63.53646353646353,58.0,1838,5.03,4.98,3.18
0.5,3,2,6,62.46305418719212,58.0,1838,5.1,5.05,3.17
0.5,3,4,4,62.26600985221676,55.0,1838,5.09,5.06,3.16
0.5,4,4,4,62.46305418719212,57.0,1838,5.09,5.06,3.17
0.5,3,4,4,61.811023622047244,60.0,1838,5.1,5.06,3.14
0.5,3,4,4,61.328125,59.0,1838,5.15,5.09,3.14
0.5,3,4,4,61.99407699901284,58.0,1838,5.1,5.03,3.14
0.8,3,0,2,61.35792120704108,57.0,1838,5.98,5.95,3.66
0.51,2,5,4,61.12185686653772,59.0,1839,5.14,5.2,3.16
0.51,4,3,6,60.78619367209971,56.0,1839,5.21,5.22,3.17
0.71,4,3,1,62.776304155614504,57.0,1840,5.68,5.63,3.55
0.52,2,5,4,59.750240153698364,61.0,1840,5.19,5.22,3.11
0.59,2,2,5,62.32558139534884,55.0,1840,5.42,5.33,3.35
0.6,4,6,2,62.27988878591289,57.0,1840,5.42,5.37,3.36
0.55,4,6,2,60.88595664467484,57.0,1840,5.29,5.32,3.23
0.7,1,2,2,65.39162112932604,59.0,1840,5.46,5.52,3.59
0.7,0,2,2,66.00181323662737,56.0,1840,5.5,5.53,3.64
0.71,1,1,3,63.97849462365591,59.0,1840,5.61,5.55,3.57
0.71,0,1,3,61.5655233069481,67.0,1840,5.76,5.61,3.5
0.71,2,1,3,63.410301953818816,56.0,1840,5.65,5.61,3.57
0.66,2,2,3,60.815602836879435,57.0,1841,5.63,5.65,3.43
0.51,2,5,4,59.63566634707574,56.0,1841,5.19,5.24,3.11
0.71,2,0,2,62.776304155614504,57.0,1841,5.64,5.67,3.55
0.6,2,6,2,59.981768459434825,56.0,1841,5.46,5.51,3.29
0.55,4,3,4,60.86956521739132,55.0,1841,5.27,5.31,3.22
0.51,4,5,4,61.98830409356725,57.0,1841,5.11,5.15,3.18
0.51,1,5,4,61.343719571567675,63.0,1841,5.11,5.16,3.15
0.62,3,3,3,60.909090909090914,59.0,1841,5.52,5.48,3.35
0.62,3,3,3,60.18018018018017,60.0,1841,5.58,5.52,3.34
0.62,3,3,3,61.121157323688976,59.0,1841,5.56,5.5,3.38
0.65,4,4,2,61.30198915009043,58.0,1841,5.56,5.5,3.39
0.52,1,4,4,64.22924901185772,58.0,1841,5.1,5.02,3.25
0.5,4,2,5,61.64383561643836,57.0,1842,5.08,5.14,3.15
0.5,4,3,5,62.21786064769381,56.0,1842,5.08,5.11,3.17
0.54,4,6,3,61.21673003802282,56.0,1842,5.23,5.29,3.22
0.51,2,3,5,63.510848126232744,55.0,1842,5.09,5.05,3.22
0.53,4,2,6,61.21673003802282,56.0,1842,5.25,5.27,3.22
0.52,3,6,3,62.829268292682926,58.0,1842,5.14,5.11,3.22
0.52,3,6,3,62.426614481409004,58.0,1842,5.13,5.09,3.19
0.51,4,3,5,61.59844054580898,56.0,1842,5.14,5.12,3.16
0.51,4,3,5,62.86836935166995,57.0,1842,5.12,5.06,3.2
0.51,2,3,5,63.45776031434185,56.0,1842,5.11,5.07,3.23
0.51,4,3,5,61.97458455522972,57.0,1842,5.13,5.1,3.17
0.5,2,3,6,61.46341463414634,56.0,1843,5.11,5.14,3.15
0.5,2,3,6,60.8780487804878,57.0,1843,5.1,5.15,3.12
0.7,3,0,3,61.24234470691163,60.0,1843,5.7,5.73,3.5
0.77,2,0,3,62.104362703165094,62.0,1843,5.82,5.87,3.63
0.71,3,0,5,60.292850990525416,59.0,1843,5.79,5.82,3.5
0.7,1,0,3,63.1578947368421,61.0,1843,5.59,5.62,3.54
0.7,4,0,3,61.61971830985916,56.0,1843,5.65,5.71,3.5
0.7,3,0,5,61.9298245614035,58.0,1843,5.67,5.73,3.53
0.65,1,4,2,58.07017543859649,61.0,1843,5.66,5.74,3.31
0.53,2,5,4,61.65703275529866,59.0,1844,5.18,5.2,3.2
